eval_i,winner,strategy,total,rounds
1,dealer,1,347,1
1,dealer,1,156,3
1,player,1,320,2
1,player,1,177,3
1,player,2,170,3
1,player,2,87,3
1,player,2,313,1
1,dealer,2,94,3
1,dealer,2,170,2
1,player,2,166,2
1,dealer,3,97,2
1,dealer,3,60,3
1,dealer,3,150,1
1,player,3,154,1
1,dealer,3,48,3
1,dealer,3,77,2
1,player,3,48,3
1,dealer,3,41,3
1,player,3,81,2
1,player,3,38,3
1,player,3,45,3
1,dealer,3,44,3
1,player,3,81,2
1,player,3,36,3
1,dealer,4,317,3
1,dealer,4,353,2
1,dealer,4,330,1
2,dealer,1,158,3
2,dealer,1,351,1
2,player,1,320,2
2,player,1,171,3
2,player,2,341,1
2,dealer,2,80,3
2,player,2,160,2
2,player,2,176,3
2,player,2,94,3
2,dealer,2,149,2
2,dealer,3,70,2
2,dealer,3,182,1
2,dealer,3,93,2
2,dealer,3,40,3
2,player,3,50,3
2,dealer,3,41,3
2,player,3,76,2
2,player,3,71,2
2,player,3,158,1
2,player,3,43,3
2,player,3,48,3
2,dealer,3,42,3
2,dealer,3,42,3
2,player,3,44,3
2,dealer,4,324,3
2,dealer,4,327,2
2,dealer,4,349,1
3,dealer,1,330,1
3,player,1,330,2
3,player,1,168,3
3,dealer,1,172,3
3,player,2,162,3
3,dealer,2,174,2
3,player,2,166,2
3,dealer,2,86,3
3,player,2,78,3
3,player,2,334,1
3,player,3,172,1
3,dealer,3,166,1
3,player,3,85,2
3,dealer,3,52,3
3,dealer,3,49,3
3,dealer,3,77,2
3,dealer,3,87,2
3,player,3,84,2
3,dealer,3,42,3
3,player,3,37,3
3,player,3,45,3
3,player,3,38,3
3,player,3,35,3
3,dealer,3,31,3
3,dealer,4,325,1
3,dealer,4,339,2
3,dealer,4,336,3
4,dealer,1,332,1
4,player,1,170,3
4,player,1,333,2
4,dealer,1,165,3
4,dealer,2,156,2
4,player,2,152,3
4,player,2,170,2
4,player,2,350,1
4,dealer,2,85,3
4,player,2,87,3
4,dealer,3,34,3
4,player,3,175,1
4,dealer,3,50,3
4,player,3,87,2
4,dealer,3,162,1
4,player,3,82,2
4,dealer,3,71,2
4,dealer,3,47,3
4,dealer,3,84,2
4,player,3,46,3
4,dealer,3,38,3
4,player,3,48,3
4,player,3,37,3
4,player,3,39,3
4,dealer,4,329,2
4,dealer,4,338,3
4,dealer,4,333,1
5,dealer,1,330,1
5,player,1,333,2
5,dealer,1,176,3
5,player,1,161,3
5,player,2,359,1
5,player,2,179,3
5,player,2,170,2
5,dealer,2,139,2
5,player,2,80,3
5,dealer,2,73,3
5,player,3,179,1
5,dealer,3,85,2
5,player,3,41,3
5,player,3,86,2
5,dealer,3,40,3
5,player,3,88,2
5,dealer,3,168,1
5,player,3,29,3
5,dealer,3,78,2
5,player,3,31,3
5,dealer,3,55,3
5,player,3,35,3
5,dealer,3,36,3
5,dealer,3,49,3
5,dealer,4,328,2
5,dealer,4,346,1
5,dealer,4,326,3
6,dealer,1,323,1
6,player,1,164,3
6,player,1,335,2
6,dealer,1,178,3
6,player,2,155,2
6,dealer,2,182,2
6,player,2,312,1
6,dealer,2,96,3
6,player,2,182,3
6,player,2,73,3
6,player,3,76,2
6,dealer,3,143,1
6,player,3,195,1
6,player,3,81,2
6,dealer,3,41,3
6,player,3,50,3
6,dealer,3,80,2
6,dealer,3,80,2
6,dealer,3,51,3
6,dealer,3,43,3
6,player,3,42,3
6,player,3,43,3
6,player,3,33,3
6,dealer,3,42,3
6,dealer,4,307,2
6,dealer,4,329,1
6,dealer,4,364,3
7,dealer,1,155,3
7,player,1,340,2
7,dealer,1,323,1
7,player,1,182,3
7,dealer,2,165,2
7,player,2,177,3
7,player,2,317,1
7,player,2,167,2
7,dealer,2,88,3
7,player,2,86,3
7,player,3,143,1
7,dealer,3,180,1
7,player,3,84,2
7,player,3,52,3
7,dealer,3,73,2
7,dealer,3,79,2
7,dealer,3,37,3
7,player,3,41,3
7,player,3,98,2
7,player,3,34,3
7,player,3,46,3
7,dealer,3,45,3
7,dealer,3,44,3
7,dealer,3,44,3
7,dealer,4,325,3
7,dealer,4,315,2
7,dealer,4,360,1
8,player,1,171,3
8,dealer,1,341,1
8,dealer,1,158,3
8,player,1,330,2
8,player,2,172,2
8,player,2,157,3
8,player,2,338,1
8,dealer,2,92,3
8,player,2,91,3
8,dealer,2,150,2
8,player,3,149,1
8,dealer,3,164,1
8,player,3,51,3
8,player,3,49,3
8,player,3,92,2
8,dealer,3,106,2
8,dealer,3,43,3
8,dealer,3,51,3
8,dealer,3,30,3
8,player,3,35,3
8,dealer,3,79,2
8,player,3,79,2
8,dealer,3,42,3
8,player,3,30,3
8,dealer,4,324,3
8,dealer,4,342,2
8,dealer,4,334,1
9,dealer,1,169,3
9,player,1,322,2
9,dealer,1,335,1
9,player,1,174,3
9,player,2,86,3
9,dealer,2,72,3
9,player,2,170,2
9,player,2,318,1
9,player,2,167,3
9,dealer,2,187,2
9,player,3,77,2
9,dealer,3,48,3
9,dealer,3,79,2
9,dealer,3,147,1
9,player,3,59,3
9,player,3,45,3
9,player,3,161,1
9,player,3,84,2
9,player,3,42,3
9,dealer,3,83,2
9,dealer,3,39,3
9,player,3,43,3
9,dealer,3,47,3
9,dealer,3,46,3
9,dealer,4,333,1
9,dealer,4,363,3
9,dealer,4,304,2
10,dealer,1,172,3
10,dealer,1,346,1
10,player,1,161,3
10,player,1,321,2
10,dealer,2,91,3
10,player,2,93,3
10,player,2,338,1
10,dealer,2,164,2
10,player,2,159,2
10,player,2,155,3
10,player,3,39,3
10,player,3,38,3
10,dealer,3,44,3
10,player,3,168,1
10,dealer,3,36,3
10,dealer,3,89,2
10,player,3,42,3
10,player,3,38,3
10,player,3,86,2
10,dealer,3,38,3
10,dealer,3,31,3
10,dealer,3,177,1
10,player,3,84,2
10,dealer,3,90,2
10,dealer,4,324,3
10,dealer,4,333,1
10,dealer,4,343,2
11,dealer,1,329,1
11,player,1,352,2
11,dealer,1,165,3
11,player,1,154,3
11,player,2,173,2
11,player,2,181,3
11,player,2,333,1
11,dealer,2,163,2
11,player,2,73,3
11,dealer,2,77,3
11,dealer,3,150,1
11,dealer,3,86,2
11,player,3,177,1
11,dealer,3,53,3
11,dealer,3,37,3
11,player,3,32,3
11,player,3,87,2
11,dealer,3,47,3
11,player,3,38,3
11,player,3,42,3
11,player,3,76,2
11,player,3,51,3
11,dealer,3,87,2
11,dealer,3,37,3
11,dealer,4,327,3
11,dealer,4,326,2
11,dealer,4,347,1
12,dealer,1,157,3
12,dealer,1,315,1
12,player,1,337,2
12,player,1,191,3
12,player,2,156,2
12,player,2,78,3
12,player,2,337,1
12,dealer,2,163,2
12,dealer,2,95,3
12,player,2,171,3
12,dealer,3,52,3
12,dealer,3,85,2
12,dealer,3,157,1
12,player,3,42,3
12,dealer,3,36,3
12,player,3,52,3
12,player,3,76,2
12,player,3,46,3
12,player,3,49,3
12,dealer,3,74,2
12,player,3,175,1
12,player,3,73,2
12,dealer,3,45,3
12,dealer,3,38,3
12,dealer,4,348,1
12,dealer,4,336,2
12,dealer,4,316,3
13,dealer,1,150,3
13,player,1,337,2
13,player,1,169,3
13,dealer,1,344,1
13,dealer,2,147,2
13,player,2,329,1
13,player,2,100,3
13,player,2,157,2
13,player,2,167,3
13,dealer,2,100,3
13,dealer,3,82,2
13,dealer,3,173,1
13,dealer,3,84,2
13,player,3,68,2
13,dealer,3,41,3
13,player,3,86,2
13,dealer,3,39,3
13,player,3,183,1
13,player,3,48,3
13,player,3,47,3
13,player,3,36,3
13,dealer,3,32,3
13,player,3,39,3
13,dealer,3,42,3
13,dealer,4,308,3
13,dealer,4,354,2
13,dealer,4,338,1
14,player,1,331,2
14,dealer,1,168,3
14,dealer,1,334,1
14,player,1,167,3
14,player,2,175,3
14,dealer,2,93,3
14,player,2,337,1
14,player,2,163,2
14,dealer,2,139,2
14,player,2,93,3
14,dealer,3,179,1
14,dealer,3,87,2
14,dealer,3,68,2
14,player,3,180,1
14,player,3,82,2
14,dealer,3,36,3
14,dealer,3,42,3
14,dealer,3,42,3
14,player,3,44,3
14,player,3,78,2
14,player,3,28,3
14,player,3,37,3
14,dealer,3,46,3
14,player,3,51,3
14,dealer,4,322,3
14,dealer,4,352,1
14,dealer,4,326,2
15,dealer,1,311,1
15,player,1,336,2
15,player,1,172,3
15,dealer,1,181,3
15,player,2,182,3
15,player,2,329,1
15,player,2,92,3
15,dealer,2,74,3
15,dealer,2,160,2
15,player,2,163,2
15,player,3,51,3
15,dealer,3,84,2
15,player,3,91,2
15,dealer,3,78,2
15,player,3,150,1
15,dealer,3,174,1
15,player,3,90,2
15,dealer,3,36,3
15,dealer,3,41,3
15,dealer,3,50,3
15,player,3,38,3
15,player,3,37,3
15,dealer,3,37,3
15,player,3,43,3
15,dealer,4,337,3
15,dealer,4,312,1
15,dealer,4,351,2
16,player,1,354,2
16,dealer,1,331,1
16,dealer,1,174,3
16,player,1,141,3
16,dealer,2,179,2
16,player,2,333,1
16,player,2,177,2
16,player,2,94,3
16,player,2,145,3
16,dealer,2,72,3
16,player,3,185,1
16,dealer,3,80,2
16,player,3,35,3
16,dealer,3,166,1
16,player,3,74,2
16,player,3,51,3
16,dealer,3,49,3
16,dealer,3,29,3
16,dealer,3,42,3
16,player,3,94,2
16,dealer,3,27,3
16,dealer,3,81,2
16,player,3,42,3
16,player,3,45,3
16,dealer,4,339,3
16,dealer,4,335,1
16,dealer,4,326,2
17,dealer,1,169,3
17,dealer,1,351,1
17,player,1,321,2
17,player,1,159,3
17,player,2,156,3
17,player,2,338,1
17,player,2,79,3
17,dealer,2,166,2
17,player,2,160,2
17,dealer,2,101,3
17,player,3,69,2
17,dealer,3,30,3
17,dealer,3,55,3
17,player,3,34,3
17,dealer,3,179,1
17,player,3,49,3
17,player,3,173,1
17,dealer,3,47,3
17,player,3,85,2
17,player,3,50,3
17,dealer,3,75,2
17,dealer,3,80,2
17,player,3,32,3
17,dealer,3,42,3
17,dealer,4,342,3
17,dealer,4,335,1
17,dealer,4,323,2
18,player,1,171,3
18,dealer,1,338,1
18,player,1,318,2
18,dealer,1,173,3
18,player,2,320,1
18,player,2,167,2
18,dealer,2,153,2
18,player,2,89,3
18,dealer,2,96,3
18,player,2,175,3
18,dealer,3,43,3
18,player,3,166,1
18,player,3,92,2
18,player,3,79,2
18,player,3,43,3
18,dealer,3,39,3
18,player,3,43,3
18,dealer,3,87,2
18,dealer,3,97,2
18,dealer,3,164,1
18,player,3,37,3
18,player,3,36,3
18,dealer,3,40,3
18,dealer,3,34,3
18,dealer,4,330,3
18,dealer,4,366,1
18,dealer,4,304,2
19,player,1,165,3
19,dealer,1,167,3
19,dealer,1,333,1
19,player,1,335,2
19,dealer,2,168,2
19,player,2,170,2
19,player,2,155,3
19,player,2,345,1
19,player,2,76,3
19,dealer,2,86,3
19,player,3,34,3
19,player,3,170,1
19,player,3,32,3
19,dealer,3,42,3
19,dealer,3,52,3
19,player,3,39,3
19,dealer,3,158,1
19,dealer,3,80,2
19,player,3,94,2
19,player,3,88,2
19,dealer,3,39,3
19,dealer,3,41,3
19,dealer,3,85,2
19,player,3,46,3
19,dealer,4,336,2
19,dealer,4,351,3
19,dealer,4,313,1
20,player,1,332,2
20,dealer,1,323,1
20,player,1,178,3
20,dealer,1,167,3
20,player,2,159,3
20,player,2,313,1
20,player,2,87,3
20,player,2,174,2
20,dealer,2,88,3
20,dealer,2,179,2
20,dealer,3,36,3
20,player,3,168,1
20,dealer,3,39,3
20,dealer,3,99,2
20,dealer,3,42,3
20,dealer,3,90,2
20,dealer,3,146,1
20,player,3,89,2
20,player,3,33,3
20,player,3,88,2
20,dealer,3,30,3
20,player,3,41,3
20,player,3,54,3
20,player,3,45,3
20,dealer,4,353,2
20,dealer,4,322,3
20,dealer,4,325,1
21,player,1,335,2
21,dealer,1,324,1
21,player,1,165,3
21,dealer,1,176,3
21,dealer,2,162,2
21,player,2,328,1
21,player,2,147,3
21,dealer,2,103,3
21,player,2,89,3
21,player,2,171,2
21,dealer,3,45,3
21,dealer,3,178,1
21,player,3,162,1
21,player,3,75,2
21,dealer,3,78,2
21,dealer,3,87,2
21,dealer,3,40,3
21,player,3,92,2
21,dealer,3,49,3
21,dealer,3,43,3
21,player,3,39,3
21,player,3,38,3
21,player,3,39,3
21,player,3,35,3
21,dealer,4,338,2
21,dealer,4,336,1
21,dealer,4,326,3
22,player,1,182,3
22,dealer,1,331,1
22,player,1,338,2
22,dealer,1,149,3
22,player,2,164,2
22,player,2,77,3
22,player,2,354,1
22,dealer,2,156,2
22,player,2,156,3
22,dealer,2,93,3
22,dealer,3,37,3
22,player,3,45,3
22,dealer,3,155,1
22,dealer,3,39,3
22,player,3,35,3
22,player,3,41,3
22,player,3,103,2
22,dealer,3,81,2
22,player,3,100,2
22,player,3,158,1
22,dealer,3,74,2
22,player,3,43,3
22,dealer,3,47,3
22,dealer,3,42,3
22,dealer,4,338,3
22,dealer,4,302,2
22,dealer,4,360,1
23,player,1,169,3
23,dealer,1,331,1
23,dealer,1,160,3
23,player,1,340,2
23,player,2,155,3
23,player,2,168,2
23,dealer,2,87,3
23,player,2,98,3
23,player,2,324,1
23,dealer,2,168,2
23,player,3,43,3
23,dealer,3,81,2
23,dealer,3,51,3
23,player,3,44,3
23,player,3,62,2
23,player,3,151,1
23,player,3,90,2
23,player,3,45,3
23,dealer,3,75,2
23,dealer,3,185,1
23,dealer,3,41,3
23,player,3,44,3
23,dealer,3,50,3
23,dealer,3,38,3
23,dealer,4,322,2
23,dealer,4,329,1
23,dealer,4,349,3
24,player,1,170,3
24,player,1,328,2
24,dealer,1,315,1
24,dealer,1,187,3
24,player,2,322,1
24,player,2,173,2
24,dealer,2,147,2
24,dealer,2,100,3
24,player,2,173,3
24,player,2,85,3
24,player,3,81,2
24,player,3,39,3
24,dealer,3,167,1
24,player,3,160,1
24,dealer,3,92,2
24,player,3,42,3
24,player,3,40,3
24,dealer,3,89,2
24,player,3,75,2
24,player,3,46,3
24,dealer,3,35,3
24,dealer,3,49,3
24,dealer,3,38,3
24,dealer,3,47,3
24,dealer,4,332,2
24,dealer,4,351,1
24,dealer,4,317,3
25,dealer,1,352,1
25,player,1,293,2
25,dealer,1,198,3
25,player,1,157,3
25,dealer,2,186,2
25,player,2,332,1
25,player,2,151,3
25,player,2,166,2
25,dealer,2,79,3
25,player,2,86,3
25,dealer,3,95,2
25,player,3,95,2
25,dealer,3,182,1
25,dealer,3,31,3
25,player,3,44,3
25,player,3,39,3
25,player,3,44,3
25,dealer,3,87,2
25,dealer,3,34,3
25,player,3,159,1
25,player,3,39,3
25,player,3,83,2
25,dealer,3,34,3
25,dealer,3,34,3
25,dealer,4,329,3
25,dealer,4,331,1
25,dealer,4,340,2
26,dealer,1,152,3
26,dealer,1,331,1
26,player,1,351,2
26,player,1,166,3
26,player,2,168,2
26,dealer,2,170,2
26,player,2,158,3
26,dealer,2,66,3
26,player,2,80,3
26,player,2,358,1
26,dealer,3,37,3
26,dealer,3,150,1
26,player,3,92,2
26,dealer,3,40,3
26,player,3,52,3
26,dealer,3,86,2
26,player,3,175,1
26,player,3,75,2
26,dealer,3,36,3
26,dealer,3,36,3
26,player,3,47,3
26,player,3,47,3
26,player,3,43,3
26,dealer,3,84,2
26,dealer,4,326,1
26,dealer,4,336,2
26,dealer,4,338,3
27,dealer,1,321,1
27,player,1,177,3
27,dealer,1,172,3
27,player,1,330,2
27,player,2,336,1
27,dealer,2,92,3
27,player,2,168,2
27,dealer,2,170,2
27,player,2,73,3
27,player,2,161,3
27,player,3,44,3
27,player,3,37,3
27,player,3,168,1
27,dealer,3,93,2
27,dealer,3,85,2
27,dealer,3,33,3
27,player,3,81,2
27,dealer,3,165,1
27,dealer,3,46,3
27,player,3,39,3
27,player,3,89,2
27,dealer,3,39,3
27,player,3,35,3
27,dealer,3,46,3
27,dealer,4,349,2
27,dealer,4,317,1
27,dealer,4,334,3
28,dealer,1,344,1
28,dealer,1,159,3
28,player,1,171,3
28,player,1,326,2
28,dealer,2,164,2
28,player,2,159,3
28,player,2,311,1
28,player,2,85,3
28,player,2,202,2
28,dealer,2,79,3
28,player,3,86,2
28,player,3,83,2
28,dealer,3,44,3
28,player,3,168,1
28,dealer,3,166,1
28,dealer,3,43,3
28,dealer,3,90,2
28,player,3,40,3
28,dealer,3,32,3
28,dealer,3,87,2
28,player,3,41,3
28,player,3,39,3
28,dealer,3,42,3
28,player,3,39,3
28,dealer,4,319,3
28,dealer,4,359,2
28,dealer,4,322,1
29,dealer,1,350,1
29,player,1,167,3
29,player,1,313,2
29,dealer,1,170,3
29,player,2,157,3
29,player,2,324,1
29,player,2,97,3
29,dealer,2,177,2
29,player,2,162,2
29,dealer,2,83,3
29,player,3,186,1
29,dealer,3,163,1
29,player,3,89,2
29,dealer,3,54,3
29,player,3,37,3
29,player,3,37,3
29,dealer,3,88,2
29,dealer,3,34,3
29,player,3,74,2
29,player,3,32,3
29,player,3,37,3
29,dealer,3,87,2
29,dealer,3,34,3
29,dealer,3,48,3
29,dealer,4,339,1
29,dealer,4,331,2
29,dealer,4,330,3
30,dealer,1,356,1
30,player,1,356,2
30,dealer,1,143,3
30,player,1,145,3
30,player,2,337,1
30,dealer,2,79,3
30,player,2,169,2
30,player,2,167,3
30,player,2,78,3
30,dealer,2,170,2
30,dealer,3,81,2
30,player,3,77,2
30,dealer,3,53,3
30,player,3,163,1
30,dealer,3,77,2
30,player,3,35,3
30,dealer,3,171,1
30,dealer,3,47,3
30,player,3,40,3
30,player,3,33,3
30,dealer,3,48,3
30,player,3,77,2
30,dealer,3,57,3
30,player,3,41,3
30,dealer,4,334,1
30,dealer,4,339,2
30,dealer,4,327,3
31,player,1,310,2
31,dealer,1,334,1
31,player,1,177,3
31,dealer,1,179,3
31,dealer,2,75,3
31,player,2,323,1
31,player,2,178,3
31,player,2,94,3
31,dealer,2,162,2
31,player,2,168,2
31,player,3,162,1
31,dealer,3,90,2
31,dealer,3,178,1
31,player,3,80,2
31,dealer,3,37,3
31,dealer,3,46,3
31,dealer,3,34,3
31,dealer,3,92,2
31,player,3,39,3
31,player,3,39,3
31,player,3,39,3
31,player,3,37,3
31,dealer,3,40,3
31,player,3,87,2
31,dealer,4,359,2
31,dealer,4,314,3
31,dealer,4,327,1
32,player,1,339,2
32,dealer,1,345,1
32,dealer,1,142,3
32,player,1,174,3
32,player,2,157,2
32,player,2,144,3
32,dealer,2,174,2
32,player,2,361,1
32,player,2,87,3
32,dealer,2,77,3
32,dealer,3,45,3
32,dealer,3,164,1
32,player,3,51,3
32,player,3,172,1
32,dealer,3,86,2
32,dealer,3,85,2
32,player,3,77,2
32,player,3,79,2
32,dealer,3,36,3
32,player,3,50,3
32,dealer,3,45,3
32,dealer,3,39,3
32,player,3,30,3
32,player,3,41,3
32,dealer,4,343,3
32,dealer,4,338,1
32,dealer,4,319,2
33,player,1,332,2
33,player,1,172,3
33,dealer,1,158,3
33,dealer,1,338,1
33,player,2,163,3
33,player,2,158,2
33,player,2,328,1
33,dealer,2,88,3
33,player,2,79,3
33,dealer,2,184,2
33,player,3,85,2
33,player,3,158,1
33,dealer,3,39,3
33,dealer,3,194,1
33,dealer,3,93,2
33,player,3,74,2
33,dealer,3,45,3
33,player,3,35,3
33,dealer,3,49,3
33,dealer,3,64,2
33,player,3,35,3
33,player,3,45,3
33,player,3,46,3
33,dealer,3,38,3
33,dealer,4,340,2
33,dealer,4,322,1
33,dealer,4,338,3
34,player,1,199,3
34,player,1,320,2
34,dealer,1,336,1
34,dealer,1,145,3
34,player,2,185,2
34,player,2,154,3
34,dealer,2,175,2
34,player,2,339,1
34,player,2,73,3
34,dealer,2,74,3
34,player,3,92,2
34,player,3,51,3
34,dealer,3,169,1
34,dealer,3,37,3
34,dealer,3,73,2
34,player,3,172,1
34,player,3,38,3
34,dealer,3,78,2
34,player,3,96,2
34,player,3,37,3
34,dealer,3,43,3
34,dealer,3,44,3
34,dealer,3,34,3
34,player,3,36,3
34,dealer,4,352,1
34,dealer,4,330,2
34,dealer,4,318,3
35,player,1,158,3
35,player,1,345,2
35,dealer,1,352,1
35,dealer,1,145,3
35,player,2,150,2
35,player,2,343,1
35,player,2,165,3
35,dealer,2,170,2
35,dealer,2,86,3
35,player,2,86,3
35,player,3,172,1
35,player,3,78,2
35,dealer,3,64,2
35,dealer,3,34,3
35,dealer,3,164,1
35,dealer,3,44,3
35,player,3,37,3
35,dealer,3,53,3
35,player,3,40,3
35,dealer,3,49,3
35,dealer,3,99,2
35,player,3,39,3
35,player,3,36,3
35,player,3,91,2
35,dealer,4,330,3
35,dealer,4,325,2
35,dealer,4,345,1
36,player,1,348,2
36,dealer,1,164,3
36,dealer,1,345,1
36,player,1,143,3
36,player,2,190,3
36,player,2,318,1
36,player,2,193,2
36,dealer,2,67,3
36,player,2,75,3
36,dealer,2,157,2
36,player,3,173,1
36,dealer,3,45,3
36,player,3,81,2
36,dealer,3,63,2
36,player,3,45,3
36,player,3,36,3
36,dealer,3,45,3
36,player,3,37,3
36,dealer,3,55,3
36,dealer,3,168,1
36,dealer,3,44,3
36,player,3,38,3
36,player,3,82,2
36,dealer,3,88,2
36,dealer,4,357,1
36,dealer,4,342,2
36,dealer,4,301,3
37,player,1,177,3
37,dealer,1,163,3
37,player,1,329,2
37,dealer,1,331,1
37,player,2,337,1
37,player,2,173,3
37,dealer,2,158,2
37,player,2,169,2
37,player,2,85,3
37,dealer,2,78,3
37,player,3,32,3
37,player,3,75,2
37,dealer,3,157,1
37,dealer,3,46,3
37,player,3,39,3
37,dealer,3,89,2
37,dealer,3,78,2
37,player,3,49,3
37,player,3,94,2
37,dealer,3,36,3
37,player,3,172,1
37,dealer,3,32,3
37,player,3,50,3
37,dealer,3,51,3
37,dealer,4,326,2
37,dealer,4,320,1
37,dealer,4,354,3
38,player,1,311,2
38,player,1,158,3
38,dealer,1,346,1
38,dealer,1,185,3
38,player,2,352,1
38,player,2,164,3
38,dealer,2,104,3
38,player,2,167,2
38,dealer,2,140,2
38,player,2,73,3
38,player,3,92,2
38,player,3,168,1
38,dealer,3,53,3
38,player,3,46,3
38,dealer,3,68,2
38,dealer,3,49,3
38,player,3,38,3
38,dealer,3,85,2
38,player,3,78,2
38,player,3,41,3
38,dealer,3,164,1
38,dealer,3,37,3
38,player,3,36,3
38,dealer,3,45,3
38,dealer,4,336,2
38,dealer,4,343,3
38,dealer,4,321,1
39,dealer,1,186,3
39,player,1,326,2
39,dealer,1,310,1
39,player,1,178,3
39,player,2,80,3
39,player,2,179,2
39,dealer,2,156,2
39,player,2,156,3
39,player,2,353,1
39,dealer,2,76,3
39,player,3,43,3
39,dealer,3,81,2
39,player,3,40,3
39,dealer,3,97,2
39,dealer,3,180,1
39,dealer,3,36,3
39,player,3,152,1
39,dealer,3,31,3
39,player,3,47,3
39,dealer,3,40,3
39,player,3,93,2
39,dealer,3,33,3
39,player,3,88,2
39,player,3,39,3
39,dealer,4,346,3
39,dealer,4,329,1
39,dealer,4,325,2
40,dealer,1,328,1
40,player,1,181,3
40,player,1,314,2
40,dealer,1,177,3
40,player,2,175,3
40,dealer,2,178,2
40,player,2,331,1
40,dealer,2,72,3
40,player,2,161,2
40,player,2,83,3
40,dealer,3,40,3
40,player,3,89,2
40,player,3,169,1
40,player,3,104,2
40,dealer,3,143,1
40,player,3,38,3
40,dealer,3,37,3
40,player,3,52,3
40,player,3,38,3
40,dealer,3,72,2
40,player,3,48,3
40,dealer,3,44,3
40,dealer,3,42,3
40,dealer,3,84,2
40,dealer,4,326,2
40,dealer,4,323,3
40,dealer,4,351,1
41,dealer,1,336,1
41,player,1,341,2
41,player,1,156,3
41,dealer,1,167,3
41,player,2,184,3
41,player,2,180,2
41,player,2,330,1
41,dealer,2,156,2
41,player,2,68,3
41,dealer,2,82,3
41,dealer,3,36,3
41,player,3,173,1
41,dealer,3,92,2
41,player,3,47,3
41,player,3,50,3
41,player,3,95,2
41,dealer,3,87,2
41,player,3,61,2
41,dealer,3,166,1
41,dealer,3,41,3
41,dealer,3,33,3
41,player,3,31,3
41,player,3,45,3
41,dealer,3,43,3
41,dealer,4,351,3
41,dealer,4,346,1
41,dealer,4,303,2
42,dealer,1,341,1
42,player,1,174,3
42,dealer,1,165,3
42,player,1,320,2
42,player,2,343,1
42,player,2,80,3
42,player,2,164,2
42,dealer,2,83,3
42,dealer,2,163,2
42,player,2,167,3
42,player,3,81,2
42,dealer,3,160,1
42,player,3,167,1
42,dealer,3,89,2
42,dealer,3,91,2
42,dealer,3,41,3
42,player,3,38,3
42,player,3,37,3
42,dealer,3,46,3
42,player,3,55,3
42,player,3,79,2
42,player,3,38,3
42,dealer,3,39,3
42,dealer,3,39,3
42,dealer,4,340,1
42,dealer,4,338,3
42,dealer,4,322,2
43,player,1,329,2
43,player,1,170,3
43,dealer,1,328,1
43,dealer,1,173,3
43,player,2,173,2
43,player,2,331,1
43,dealer,2,179,2
43,player,2,170,3
43,dealer,2,75,3
43,player,2,72,3
43,dealer,3,93,2
43,player,3,92,2
43,player,3,46,3
43,player,3,48,3
43,dealer,3,32,3
43,dealer,3,42,3
43,player,3,173,1
43,dealer,3,45,3
43,player,3,83,2
43,player,3,42,3
43,dealer,3,154,1
43,dealer,3,66,2
43,player,3,47,3
43,dealer,3,37,3
43,dealer,4,332,3
43,dealer,4,330,2
43,dealer,4,338,1
44,dealer,1,326,1
44,player,1,184,3
44,player,1,323,2
44,dealer,1,167,3
44,player,2,184,3
44,player,2,303,1
44,player,2,82,3
44,dealer,2,83,3
44,player,2,170,2
44,dealer,2,178,2
44,player,3,36,3
44,player,3,83,2
44,dealer,3,77,2
44,player,3,44,3
44,player,3,47,3
44,dealer,3,82,2
44,dealer,3,165,1
44,player,3,77,2
44,dealer,3,30,3
44,dealer,3,40,3
44,dealer,3,41,3
44,player,3,181,1
44,dealer,3,47,3
44,player,3,50,3
44,dealer,4,351,1
44,dealer,4,318,3
44,dealer,4,331,2
45,dealer,1,176,3
45,player,1,309,2
45,dealer,1,340,1
45,player,1,175,3
45,player,2,163,3
45,player,2,332,1
45,dealer,2,178,2
45,player,2,163,2
45,dealer,2,75,3
45,player,2,89,3
45,player,3,78,2
45,player,3,88,2
45,dealer,3,87,2
45,player,3,152,1
45,player,3,46,3
45,dealer,3,160,1
45,dealer,3,44,3
45,player,3,47,3
45,dealer,3,85,2
45,dealer,3,43,3
45,dealer,3,39,3
45,player,3,41,3
45,dealer,3,44,3
45,player,3,46,3
45,dealer,4,333,3
45,dealer,4,337,2
45,dealer,4,330,1
46,player,1,312,2
46,player,1,179,3
46,dealer,1,194,3
46,dealer,1,315,1
46,player,2,356,1
46,player,2,158,3
46,dealer,2,169,2
46,player,2,152,2
46,dealer,2,92,3
46,player,2,73,3
46,dealer,3,46,3
46,player,3,40,3
46,dealer,3,34,3
46,player,3,73,2
46,dealer,3,49,3
46,player,3,95,2
46,player,3,37,3
46,dealer,3,143,1
46,dealer,3,99,2
46,player,3,188,1
46,dealer,3,76,2
46,dealer,3,39,3
46,player,3,45,3
46,player,3,36,3
46,dealer,4,334,3
46,dealer,4,336,1
46,dealer,4,330,2
47,dealer,1,357,1
47,player,1,174,3
47,player,1,321,2
47,dealer,1,148,3
47,player,2,162,2
47,player,2,323,1
47,player,2,169,3
47,dealer,2,83,3
47,dealer,2,187,2
47,player,2,76,3
47,dealer,3,176,1
47,dealer,3,49,3
47,dealer,3,90,2
47,player,3,179,1
47,player,3,45,3
47,dealer,3,78,2
47,player,3,78,2
47,dealer,3,33,3
47,player,3,78,2
47,dealer,3,52,3
47,player,3,35,3
47,dealer,3,33,3
47,player,3,36,3
47,player,3,38,3
47,dealer,4,326,1
