eval_i,winner,strategy,total,rounds
1,player,1,344,2
1,player,1,179,3
1,dealer,1,313,1
1,dealer,1,164,3
1,player,2,334,1
1,player,2,183,3
1,player,2,155,2
1,dealer,2,161,2
1,player,2,74,3
1,dealer,2,93,3
1,dealer,3,81,2
1,player,3,91,2
1,dealer,3,51,3
1,dealer,3,65,2
1,dealer,3,176,1
1,dealer,3,27,3
1,player,3,168,1
1,player,3,101,2
1,player,3,43,3
1,player,3,47,3
1,dealer,3,42,3
1,player,3,39,3
1,dealer,3,34,3
1,player,3,35,3
1,dealer,4,350,2
1,dealer,4,325,3
1,dealer,4,325,1
2,dealer,1,285,1
2,player,1,353,2
2,player,1,198,3
2,dealer,1,164,3
2,player,2,165,3
2,player,2,164,2
2,player,2,327,1
2,player,2,87,3
2,dealer,2,173,2
2,dealer,2,84,3
2,player,3,84,2
2,player,3,34,3
2,dealer,3,178,1
2,player,3,161,1
2,player,3,90,2
2,player,3,45,3
2,dealer,3,42,3
2,dealer,3,85,2
2,player,3,35,3
2,player,3,55,3
2,dealer,3,70,2
2,dealer,3,38,3
2,dealer,3,38,3
2,dealer,3,45,3
2,dealer,4,322,2
2,dealer,4,347,3
2,dealer,4,331,1
3,dealer,1,317,1
3,player,1,159,3
3,player,1,352,2
3,dealer,1,172,3
3,player,2,343,1
3,player,2,173,2
3,dealer,2,163,2
3,player,2,161,3
3,player,2,73,3
3,dealer,2,87,3
3,dealer,3,152,1
3,player,3,179,1
3,dealer,3,91,2
3,player,3,39,3
3,player,3,78,2
3,dealer,3,91,2
3,player,3,79,2
3,dealer,3,36,3
3,dealer,3,46,3
3,dealer,3,42,3
3,player,3,42,3
3,player,3,39,3
3,dealer,3,44,3
3,player,3,42,3
3,dealer,4,337,3
3,dealer,4,340,2
3,dealer,4,323,1
4,dealer,1,335,1
4,player,1,316,2
4,player,1,178,3
4,dealer,1,171,3
4,player,2,343,1
4,dealer,2,171,2
4,dealer,2,91,3
4,player,2,163,3
4,player,2,154,2
4,player,2,78,3
4,player,3,164,1
4,dealer,3,41,3
4,player,3,83,2
4,player,3,48,3
4,dealer,3,161,1
4,dealer,3,45,3
4,dealer,3,52,3
4,dealer,3,32,3
4,player,3,87,2
4,player,3,34,3
4,dealer,3,84,2
4,dealer,3,91,2
4,player,3,43,3
4,player,3,35,3
4,dealer,4,335,2
4,dealer,4,331,1
4,dealer,4,334,3
5,player,1,176,3
5,dealer,1,155,3
5,dealer,1,337,1
5,player,1,332,2
5,player,2,338,1
5,player,2,159,3
5,player,2,183,2
5,dealer,2,76,3
5,player,2,85,3
5,dealer,2,159,2
5,player,3,48,3
5,dealer,3,168,1
5,dealer,3,80,2
5,player,3,41,3
5,dealer,3,40,3
5,player,3,42,3
5,dealer,3,104,2
5,player,3,48,3
5,player,3,74,2
5,dealer,3,33,3
5,player,3,68,2
5,dealer,3,45,3
5,player,3,176,1
5,dealer,3,33,3
5,dealer,4,334,1
5,dealer,4,338,3
5,dealer,4,328,2
6,player,1,332,2
6,dealer,1,169,3
6,player,1,180,3
6,dealer,1,319,1
6,dealer,2,166,2
6,player,2,182,2
6,player,2,135,3
6,player,2,357,1
6,dealer,2,80,3
6,player,2,80,3
6,dealer,3,105,2
6,dealer,3,173,1
6,dealer,3,85,2
6,player,3,70,2
6,player,3,49,3
6,player,3,151,1
6,player,3,50,3
6,dealer,3,44,3
6,player,3,48,3
6,dealer,3,49,3
6,dealer,3,43,3
6,player,3,71,2
6,player,3,31,3
6,dealer,3,31,3
6,dealer,4,325,2
6,dealer,4,321,1
6,dealer,4,354,3
7,dealer,1,161,3
7,player,1,316,2
7,player,1,169,3
7,dealer,1,354,1
7,dealer,2,148,2
7,player,2,325,1
7,player,2,170,3
7,dealer,2,83,3
7,player,2,95,3
7,player,2,179,2
7,dealer,3,91,2
7,dealer,3,74,2
7,dealer,3,40,3
7,player,3,180,1
7,player,3,39,3
7,dealer,3,164,1
7,player,3,74,2
7,player,3,91,2
7,player,3,51,3
7,dealer,3,37,3
7,player,3,36,3
7,player,3,38,3
7,dealer,3,47,3
7,dealer,3,38,3
7,dealer,4,337,3
7,dealer,4,318,2
7,dealer,4,345,1
8,player,1,328,2
8,dealer,1,184,3
8,dealer,1,320,1
8,player,1,168,3
8,player,2,184,2
8,player,2,168,3
8,dealer,2,83,3
8,player,2,77,3
8,dealer,2,162,2
8,player,2,326,1
8,player,3,180,1
8,dealer,3,161,1
8,player,3,74,2
8,dealer,3,85,2
8,dealer,3,38,3
8,player,3,55,3
8,player,3,76,2
8,player,3,47,3
8,dealer,3,55,3
8,dealer,3,69,2
8,dealer,3,42,3
8,player,3,44,3
8,dealer,3,39,3
8,player,3,35,3
8,dealer,4,331,3
8,dealer,4,342,2
8,dealer,4,327,1
9,player,1,346,2
9,player,1,153,3
9,dealer,1,340,1
9,dealer,1,161,3
9,player,2,347,1
9,dealer,2,158,2
9,dealer,2,75,3
9,player,2,175,3
9,player,2,171,2
9,player,2,74,3
9,dealer,3,75,2
9,player,3,83,2
9,player,3,43,3
9,dealer,3,165,1
9,dealer,3,46,3
9,player,3,91,2
9,player,3,178,1
9,dealer,3,85,2
9,dealer,3,51,3
9,player,3,33,3
9,player,3,43,3
9,player,3,36,3
9,dealer,3,40,3
9,dealer,3,31,3
9,dealer,4,343,1
9,dealer,4,335,3
9,dealer,4,322,2
10,dealer,1,336,1
10,player,1,328,2
10,dealer,1,161,3
10,player,1,175,3
10,player,2,177,3
10,player,2,70,3
10,dealer,2,177,2
10,player,2,177,2
10,dealer,2,87,3
10,player,2,312,1
10,player,3,168,1
10,dealer,3,85,2
10,dealer,3,169,1
10,player,3,89,2
10,dealer,3,44,3
10,player,3,29,3
10,player,3,83,2
10,dealer,3,47,3
10,dealer,3,31,3
10,dealer,3,48,3
10,player,3,48,3
10,dealer,3,72,2
10,player,3,46,3
10,player,3,41,3
10,dealer,4,346,2
10,dealer,4,336,3
10,dealer,4,318,1
11,dealer,1,176,3
11,player,1,320,2
11,player,1,182,3
11,dealer,1,322,1
11,player,2,92,3
11,player,2,162,2
11,player,2,353,1
11,player,2,148,3
11,dealer,2,73,3
11,dealer,2,172,2
11,player,3,43,3
11,dealer,3,158,1
11,player,3,167,1
11,dealer,3,86,2
11,player,3,84,2
11,player,3,44,3
11,player,3,86,2
11,dealer,3,88,2
11,dealer,3,44,3
11,dealer,3,54,3
11,dealer,3,33,3
11,player,3,33,3
11,dealer,3,44,3
11,player,3,36,3
11,dealer,4,349,3
11,dealer,4,336,1
11,dealer,4,315,2
12,player,1,357,2
12,dealer,1,302,1
12,dealer,1,167,3
12,player,1,174,3
12,player,2,163,3
12,player,2,325,1
12,dealer,2,151,2
12,player,2,97,3
12,player,2,168,2
12,dealer,2,96,3
12,dealer,3,179,1
12,dealer,3,37,3
12,player,3,42,3
12,dealer,3,94,2
12,dealer,3,85,2
12,player,3,90,2
12,player,3,77,2
12,player,3,34,3
12,player,3,163,1
12,dealer,3,43,3
12,player,3,40,3
12,dealer,3,46,3
12,player,3,38,3
12,dealer,3,32,3
12,dealer,4,327,3
12,dealer,4,332,2
12,dealer,4,341,1
13,player,1,157,3
13,dealer,1,169,3
13,player,1,321,2
13,dealer,1,353,1
13,player,2,82,3
13,player,2,171,2
13,player,2,323,1
13,dealer,2,174,2
13,dealer,2,84,3
13,player,2,166,3
13,dealer,3,50,3
13,player,3,147,1
13,player,3,56,3
13,player,3,79,2
13,dealer,3,42,3
13,player,3,73,2
13,dealer,3,175,1
13,player,3,41,3
13,dealer,3,49,3
13,dealer,3,81,2
13,dealer,3,45,3
13,player,3,46,3
13,dealer,3,84,2
13,player,3,32,3
13,dealer,4,330,1
13,dealer,4,355,2
13,dealer,4,315,3
14,dealer,1,178,3
14,player,1,338,2
14,dealer,1,350,1
14,player,1,134,3
14,dealer,2,181,2
14,player,2,167,3
14,player,2,303,1
14,player,2,99,3
14,player,2,167,2
14,dealer,2,83,3
14,player,3,144,1
14,dealer,3,159,1
14,dealer,3,46,3
14,dealer,3,46,3
14,dealer,3,47,3
14,player,3,84,2
14,dealer,3,37,3
14,dealer,3,100,2
14,player,3,74,2
14,player,3,36,3
14,dealer,3,93,2
14,player,3,50,3
14,player,3,40,3
14,player,3,44,3
14,dealer,4,354,3
14,dealer,4,333,1
14,dealer,4,313,2
15,dealer,1,297,1
15,player,1,349,2
15,player,1,176,3
15,dealer,1,178,3
15,player,2,172,3
15,dealer,2,83,3
15,player,2,314,1
15,player,2,92,3
15,player,2,190,2
15,dealer,2,149,2
15,dealer,3,165,1
15,dealer,3,56,3
15,player,3,41,3
15,player,3,150,1
15,player,3,81,2
15,player,3,44,3
15,dealer,3,39,3
15,dealer,3,50,3
15,player,3,80,2
15,dealer,3,37,3
15,player,3,45,3
15,dealer,3,87,2
15,dealer,3,81,2
15,player,3,44,3
15,dealer,4,341,3
15,dealer,4,347,1
15,dealer,4,312,2
16,player,1,353,2
16,player,1,153,3
16,dealer,1,158,3
16,dealer,1,336,1
16,dealer,2,181,2
16,player,2,158,2
16,player,2,335,1
16,player,2,157,3
16,player,2,96,3
16,dealer,2,73,3
16,dealer,3,42,3
16,dealer,3,152,1
16,dealer,3,79,2
16,player,3,159,1
16,player,3,37,3
16,dealer,3,42,3
16,dealer,3,51,3
16,player,3,89,2
16,player,3,42,3
16,dealer,3,42,3
16,player,3,87,2
16,dealer,3,78,2
16,player,3,49,3
16,player,3,51,3
16,dealer,4,350,3
16,dealer,4,338,2
16,dealer,4,312,1
17,dealer,1,332,1
17,player,1,350,2
17,dealer,1,163,3
17,player,1,155,3
17,player,2,309,1
17,dealer,2,177,2
17,player,2,178,2
17,player,2,78,3
17,player,2,177,3
17,dealer,2,81,3
17,dealer,3,48,3
17,player,3,92,2
17,player,3,36,3
17,player,3,77,2
17,dealer,3,162,1
17,player,3,155,1
17,player,3,45,3
17,dealer,3,86,2
17,player,3,44,3
17,dealer,3,81,2
17,dealer,3,54,3
17,dealer,3,38,3
17,player,3,43,3
17,dealer,3,39,3
17,dealer,4,335,3
17,dealer,4,316,1
17,dealer,4,349,2
18,dealer,1,164,3
18,player,1,332,2
18,dealer,1,342,1
18,player,1,162,3
18,player,2,146,2
18,player,2,176,3
18,player,2,352,1
18,dealer,2,154,2
18,player,2,88,3
18,dealer,2,84,3
18,dealer,3,173,1
18,player,3,38,3
18,player,3,81,2
18,player,3,172,1
18,dealer,3,85,2
18,player,3,103,2
18,dealer,3,35,3
18,player,3,40,3
18,dealer,3,39,3
18,dealer,3,41,3
18,player,3,42,3
18,dealer,3,69,2
18,player,3,37,3
18,dealer,3,45,3
18,dealer,4,363,3
18,dealer,4,334,1
18,dealer,4,303,2
19,player,1,346,2
19,dealer,1,162,3
19,dealer,1,335,1
19,player,1,157,3
19,player,2,179,2
19,dealer,2,88,3
19,player,2,327,1
19,player,2,75,3
19,dealer,2,163,2
19,player,2,168,3
19,dealer,3,39,3
19,dealer,3,37,3
19,dealer,3,89,2
19,dealer,3,92,2
19,dealer,3,36,3
19,player,3,87,2
19,dealer,3,171,1
19,player,3,166,1
19,player,3,83,2
19,player,3,45,3
19,player,3,37,3
19,player,3,48,3
19,dealer,3,34,3
19,player,3,36,3
19,dealer,4,339,2
19,dealer,4,328,3
19,dealer,4,333,1
20,player,1,178,3
20,dealer,1,337,1
20,player,1,308,2
20,dealer,1,177,3
20,dealer,2,89,3
20,player,2,159,3
20,player,2,168,2
20,dealer,2,154,2
20,player,2,353,1
20,player,2,77,3
20,dealer,3,44,3
20,dealer,3,86,2
20,dealer,3,163,1
20,player,3,169,1
20,player,3,47,3
20,dealer,3,36,3
20,player,3,41,3
20,player,3,77,2
20,player,3,86,2
20,player,3,45,3
20,player,3,39,3
20,dealer,3,84,2
20,dealer,3,44,3
20,dealer,3,39,3
20,dealer,4,339,2
20,dealer,4,318,3
20,dealer,4,343,1
21,dealer,1,332,1
21,player,1,321,2
21,dealer,1,166,3
21,player,1,181,3
21,player,2,143,3
21,player,2,83,3
21,dealer,2,189,2
21,player,2,168,2
21,player,2,327,1
21,dealer,2,90,3
21,dealer,3,81,2
21,dealer,3,35,3
21,player,3,46,3
21,player,3,150,1
21,dealer,3,156,1
21,dealer,3,47,3
21,dealer,3,44,3
21,dealer,3,82,2
21,player,3,82,2
21,player,3,45,3
21,dealer,3,61,3
21,player,3,89,2
21,player,3,45,3
21,player,3,37,3
21,dealer,4,349,1
21,dealer,4,338,3
21,dealer,4,313,2
22,dealer,1,150,3
22,dealer,1,340,1
22,player,1,340,2
22,player,1,170,3
22,dealer,2,171,2
22,player,2,137,3
22,player,2,361,1
22,player,2,93,3
22,player,2,145,2
22,dealer,2,93,3
22,dealer,3,170,1
22,player,3,38,3
22,dealer,3,61,3
22,dealer,3,105,2
22,player,3,41,3
22,player,3,83,2
22,player,3,38,3
22,player,3,152,1
22,dealer,3,40,3
22,player,3,80,2
22,dealer,3,87,2
22,dealer,3,41,3
22,dealer,3,31,3
22,player,3,33,3
22,dealer,4,367,2
22,dealer,4,304,1
22,dealer,4,329,3
23,player,1,167,3
23,dealer,1,358,1
23,player,1,309,2
23,dealer,1,166,3
23,dealer,2,84,3
23,player,2,169,3
23,player,2,345,1
23,dealer,2,166,2
23,player,2,157,2
23,player,2,79,3
23,dealer,3,47,3
23,player,3,78,2
23,player,3,172,1
23,player,3,34,3
23,dealer,3,88,2
23,dealer,3,78,2
23,dealer,3,172,1
23,dealer,3,43,3
23,player,3,40,3
23,player,3,88,2
23,player,3,52,3
23,player,3,37,3
23,dealer,3,26,3
23,dealer,3,45,3
23,dealer,4,314,2
23,dealer,4,352,3
23,dealer,4,334,1
24,dealer,1,168,3
24,player,1,148,3
24,dealer,1,333,1
24,player,1,351,2
24,player,2,338,1
24,player,2,88,3
24,player,2,171,2
24,player,2,161,3
24,dealer,2,161,2
24,dealer,2,81,3
24,player,3,45,3
24,dealer,3,83,2
24,player,3,84,2
24,player,3,92,2
24,dealer,3,169,1
24,player,3,142,1
24,dealer,3,48,3
24,dealer,3,80,2
24,dealer,3,44,3
24,dealer,3,50,3
24,player,3,44,3
24,dealer,3,41,3
24,player,3,40,3
24,player,3,38,3
24,dealer,4,319,2
24,dealer,4,338,3
24,dealer,4,343,1
25,dealer,1,347,1
25,player,1,168,3
25,dealer,1,162,3
25,player,1,323,2
25,player,2,146,2
25,dealer,2,169,2
25,player,2,176,3
25,player,2,344,1
25,player,2,82,3
25,dealer,2,83,3
25,dealer,3,47,3
25,player,3,160,1
25,player,3,94,2
25,dealer,3,45,3
25,dealer,3,163,1
25,player,3,51,3
25,dealer,3,66,2
25,player,3,91,2
25,player,3,40,3
25,dealer,3,45,3
25,dealer,3,75,2
25,player,3,34,3
25,dealer,3,45,3
25,player,3,44,3
25,dealer,4,366,3
25,dealer,4,299,2
25,dealer,4,335,1
26,dealer,1,330,1
26,player,1,179,3
26,player,1,312,2
26,dealer,1,179,3
26,player,2,157,3
26,player,2,351,1
26,dealer,2,173,2
26,player,2,161,2
26,player,2,81,3
26,dealer,2,77,3
26,player,3,91,2
26,player,3,153,1
26,dealer,3,33,3
26,dealer,3,81,2
26,dealer,3,178,1
26,dealer,3,58,3
26,dealer,3,76,2
26,dealer,3,30,3
26,player,3,51,3
26,player,3,82,2
26,dealer,3,40,3
26,player,3,45,3
26,player,3,44,3
26,player,3,38,3
26,dealer,4,347,2
26,dealer,4,338,3
26,dealer,4,315,1
27,player,1,340,2
27,dealer,1,331,1
27,dealer,1,171,3
27,player,1,158,3
27,dealer,2,86,3
27,player,2,154,2
27,player,2,181,3
27,dealer,2,137,2
27,player,2,365,1
27,player,2,77,3
27,dealer,3,150,1
27,player,3,45,3
27,player,3,77,2
27,player,3,171,1
27,player,3,41,3
27,player,3,93,2
27,dealer,3,41,3
27,dealer,3,35,3
27,dealer,3,88,2
27,dealer,3,43,3
27,player,3,43,3
27,dealer,3,84,2
27,player,3,57,3
27,dealer,3,32,3
27,dealer,4,322,3
27,dealer,4,344,2
27,dealer,4,334,1
28,player,1,165,3
28,dealer,1,350,1
28,player,1,333,2
28,dealer,1,152,3
28,player,2,158,3
28,player,2,83,3
28,player,2,343,1
28,player,2,172,2
28,dealer,2,65,3
28,dealer,2,179,2
28,dealer,3,74,2
28,dealer,3,45,3
28,player,3,160,1
28,dealer,3,40,3
28,dealer,3,96,2
28,dealer,3,170,1
28,player,3,67,2
28,player,3,87,2
28,dealer,3,46,3
28,player,3,40,3
28,player,3,53,3
28,player,3,36,3
28,dealer,3,45,3
28,player,3,41,3
28,dealer,4,323,2
28,dealer,4,334,1
28,dealer,4,343,3
29,player,1,326,2
29,dealer,1,355,1
29,player,1,148,3
29,dealer,1,171,3
29,dealer,2,148,2
29,player,2,168,3
29,player,2,165,2
29,player,2,94,3
29,dealer,2,96,3
29,player,2,329,1
29,player,3,49,3
29,dealer,3,41,3
29,player,3,86,2
29,player,3,36,3
29,player,3,166,1
29,dealer,3,89,2
29,dealer,3,187,1
29,dealer,3,50,3
29,player,3,75,2
29,dealer,3,77,2
29,player,3,43,3
29,player,3,30,3
29,dealer,3,23,3
29,dealer,3,48,3
29,dealer,4,339,3
29,dealer,4,327,2
29,dealer,4,334,1
30,dealer,1,321,1
30,player,1,333,2
30,dealer,1,174,3
30,player,1,172,3
30,player,2,153,3
30,player,2,339,1
30,player,2,73,3
30,player,2,181,2
30,dealer,2,176,2
30,dealer,2,78,3
30,player,3,93,2
30,dealer,3,41,3
30,player,3,81,2
30,dealer,3,86,2
30,dealer,3,48,3
30,dealer,3,145,1
30,player,3,37,3
30,player,3,172,1
30,dealer,3,75,2
30,dealer,3,54,3
30,player,3,40,3
30,player,3,49,3
30,dealer,3,39,3
30,player,3,40,3
30,dealer,4,334,3
30,dealer,4,347,1
30,dealer,4,319,2
31,player,1,167,3
31,dealer,1,339,1
31,player,1,342,2
31,dealer,1,152,3
31,dealer,2,173,2
31,dealer,2,90,3
31,player,2,70,3
31,player,2,331,1
31,player,2,165,2
31,player,2,171,3
31,dealer,3,34,3
31,dealer,3,89,2
31,player,3,90,2
31,dealer,3,75,2
31,player,3,192,1
31,player,3,49,3
31,player,3,46,3
31,dealer,3,143,1
31,dealer,3,39,3
31,player,3,88,2
31,player,3,35,3
31,dealer,3,35,3
31,dealer,3,42,3
31,player,3,43,3
31,dealer,4,318,1
31,dealer,4,331,3
31,dealer,4,351,2
32,player,1,324,2
32,dealer,1,357,1
32,dealer,1,160,3
32,player,1,159,3
32,player,2,336,1
32,dealer,2,188,2
32,player,2,82,3
32,player,2,168,2
32,player,2,150,3
32,dealer,2,76,3
32,player,3,165,1
32,player,3,41,3
32,dealer,3,163,1
32,player,3,46,3
32,dealer,3,57,3
32,dealer,3,48,3
32,dealer,3,81,2
32,dealer,3,82,2
32,dealer,3,45,3
32,player,3,84,2
32,player,3,64,2
32,player,3,35,3
32,player,3,43,3
32,dealer,3,46,3
32,dealer,4,352,2
32,dealer,4,338,3
32,dealer,4,310,1
33,player,1,340,2
33,dealer,1,344,1
33,player,1,161,3
33,dealer,1,155,3
33,dealer,2,182,2
33,player,2,332,1
33,player,2,163,3
33,dealer,2,70,3
33,player,2,73,3
33,player,2,180,2
33,player,3,44,3
33,dealer,3,153,1
33,player,3,148,1
33,dealer,3,98,2
33,dealer,3,87,2
33,dealer,3,50,3
33,player,3,98,2
33,player,3,87,2
33,player,3,36,3
33,dealer,3,35,3
33,dealer,3,32,3
33,player,3,49,3
33,player,3,36,3
33,dealer,3,47,3
33,dealer,4,334,3
33,dealer,4,326,2
33,dealer,4,340,1
34,dealer,1,153,3
34,dealer,1,343,1
34,player,1,334,2
34,player,1,170,3
34,dealer,2,170,2
34,player,2,179,2
34,dealer,2,76,3
34,player,2,165,3
34,player,2,328,1
34,player,2,82,3
34,player,3,156,1
34,dealer,3,73,2
34,player,3,43,3
34,player,3,90,2
34,dealer,3,102,2
34,player,3,89,2
34,player,3,41,3
34,player,3,45,3
34,dealer,3,168,1
34,dealer,3,42,3
34,dealer,3,41,3
34,player,3,35,3
34,dealer,3,37,3
34,dealer,3,38,3
34,dealer,4,330,2
34,dealer,4,348,3
34,dealer,4,322,1
35,player,1,332,2
35,dealer,1,326,1
35,player,1,168,3
35,dealer,1,174,3
35,player,2,180,2
35,player,2,350,1
35,dealer,2,163,2
35,dealer,2,86,3
35,player,2,153,3
35,player,2,68,3
35,player,3,184,1
35,dealer,3,180,1
35,player,3,79,2
35,player,3,43,3
35,player,3,45,3
35,dealer,3,40,3
35,dealer,3,93,2
35,player,3,44,3
35,dealer,3,39,3
35,player,3,40,3
35,player,3,76,2
35,dealer,3,76,2
35,dealer,3,30,3
35,dealer,3,31,3
35,dealer,4,329,2
35,dealer,4,347,3
35,dealer,4,324,1
36,player,1,172,3
36,dealer,1,315,1
36,dealer,1,178,3
36,player,1,335,2
36,player,2,326,1
36,dealer,2,180,2
36,player,2,179,2
36,player,2,161,3
36,dealer,2,71,3
36,player,2,83,3
36,dealer,3,45,3
36,player,3,93,2
36,dealer,3,133,1
36,player,3,34,3
36,dealer,3,93,2
36,player,3,85,2
36,dealer,3,83,2
36,player,3,183,1
36,dealer,3,40,3
36,player,3,42,3
36,dealer,3,42,3
36,player,3,49,3
36,dealer,3,37,3
36,player,3,41,3
36,dealer,4,320,1
36,dealer,4,355,2
36,dealer,4,325,3
37,player,1,342,2
37,dealer,1,340,1
37,dealer,1,169,3
37,player,1,149,3
37,dealer,2,164,2
37,player,2,341,1
37,player,2,159,2
37,player,2,88,3
37,dealer,2,76,3
37,player,2,172,3
37,dealer,3,72,2
37,player,3,45,3
37,player,3,80,2
37,dealer,3,169,1
37,dealer,3,81,2
37,player,3,158,1
37,player,3,78,2
37,dealer,3,51,3
37,dealer,3,40,3
37,player,3,45,3
37,player,3,50,3
37,dealer,3,44,3
37,player,3,48,3
37,dealer,3,39,3
37,dealer,4,319,3
37,dealer,4,350,1
37,dealer,4,331,2
38,dealer,1,326,1
38,player,1,149,3
38,dealer,1,169,3
38,player,1,356,2
38,player,2,338,1
38,player,2,162,3
38,player,2,84,3
38,player,2,167,2
38,dealer,2,154,2
38,dealer,2,95,3
38,player,3,84,2
38,player,3,177,1
38,dealer,3,92,2
38,dealer,3,186,1
38,dealer,3,77,2
38,dealer,3,41,3
38,dealer,3,35,3
38,dealer,3,44,3
38,player,3,38,3
38,player,3,76,2
38,player,3,44,3
38,player,3,32,3
38,player,3,41,3
38,dealer,3,33,3
38,dealer,4,351,1
38,dealer,4,341,3
38,dealer,4,308,2
39,dealer,1,344,1
39,player,1,154,3
39,player,1,345,2
39,dealer,1,157,3
39,dealer,2,85,3
39,player,2,369,1
39,player,2,77,3
39,dealer,2,155,2
39,player,2,158,3
39,player,2,156,2
39,player,3,179,1
39,player,3,46,3
39,player,3,64,2
39,dealer,3,163,1
39,dealer,3,79,2
39,dealer,3,104,2
39,player,3,83,2
39,dealer,3,47,3
39,player,3,44,3
39,dealer,3,24,3
39,dealer,3,35,3
39,dealer,3,58,3
39,player,3,41,3
39,player,3,33,3
39,dealer,4,327,2
39,dealer,4,333,3
39,dealer,4,340,1
40,dealer,1,330,1
40,player,1,167,3
40,player,1,333,2
40,dealer,1,170,3
40,player,2,171,2
40,player,2,340,1
40,dealer,2,160,2
40,player,2,156,3
40,player,2,88,3
40,dealer,2,85,3
40,dealer,3,53,3
40,player,3,84,2
40,player,3,84,2
40,dealer,3,162,1
40,player,3,48,3
40,player,3,41,3
40,dealer,3,81,2
40,dealer,3,47,3
40,player,3,165,1
40,dealer,3,34,3
40,dealer,3,83,2
40,player,3,36,3
40,player,3,38,3
40,dealer,3,44,3
40,dealer,4,334,2
40,dealer,4,329,3
40,dealer,4,337,1
41,player,1,335,2
41,dealer,1,323,1
41,dealer,1,167,3
41,player,1,175,3
41,dealer,2,153,2
41,player,2,89,3
41,player,2,337,1
41,player,2,148,2
41,dealer,2,100,3
41,player,2,173,3
41,dealer,3,161,1
41,player,3,149,1
41,dealer,3,75,2
41,player,3,89,2
41,player,3,46,3
41,dealer,3,56,3
41,player,3,84,2
41,dealer,3,95,2
41,dealer,3,44,3
41,player,3,33,3
41,dealer,3,44,3
41,player,3,39,3
41,player,3,35,3
41,dealer,3,50,3
41,dealer,4,337,2
41,dealer,4,328,1
41,dealer,4,335,3
42,dealer,1,340,1
42,dealer,1,170,3
42,player,1,184,3
42,player,1,306,2
42,player,2,160,2
42,player,2,332,1
42,dealer,2,89,3
42,player,2,165,3
42,player,2,89,3
42,dealer,2,165,2
42,dealer,3,34,3
42,player,3,85,2
42,dealer,3,55,3
42,player,3,36,3
42,player,3,150,1
42,player,3,78,2
42,dealer,3,39,3
42,dealer,3,178,1
42,dealer,3,47,3
42,dealer,3,94,2
42,player,3,44,3
42,dealer,3,93,2
42,player,3,40,3
42,player,3,27,3
42,dealer,4,324,1
42,dealer,4,347,2
42,dealer,4,329,3
43,dealer,1,342,1
43,dealer,1,158,3
43,player,1,339,2
43,player,1,161,3
43,dealer,2,84,3
43,dealer,2,161,2
43,player,2,175,2
43,player,2,320,1
43,player,2,167,3
43,player,2,93,3
43,dealer,3,47,3
43,player,3,162,1
43,player,3,77,2
43,player,3,36,3
43,dealer,3,71,2
43,dealer,3,43,3
43,dealer,3,42,3
43,dealer,3,94,2
43,player,3,37,3
43,player,3,39,3
43,dealer,3,173,1
43,player,3,92,2
43,player,3,45,3
43,dealer,3,42,3
43,dealer,4,318,2
43,dealer,4,339,1
43,dealer,4,343,3
44,dealer,1,161,3
44,dealer,1,335,1
44,player,1,186,3
44,player,1,318,2
44,dealer,2,75,3
44,dealer,2,175,2
44,player,2,157,2
44,player,2,350,1
44,player,2,161,3
44,player,2,82,3
44,player,3,175,1
44,dealer,3,159,1
44,dealer,3,77,2
44,player,3,40,3
44,player,3,73,2
44,dealer,3,99,2
44,player,3,84,2
44,dealer,3,47,3
44,player,3,48,3
44,dealer,3,48,3
44,dealer,3,37,3
44,player,3,40,3
44,dealer,3,46,3
44,player,3,27,3
44,dealer,4,294,3
44,dealer,4,322,2
44,dealer,4,384,1
45,player,1,318,2
45,dealer,1,348,1
45,player,1,178,3
45,dealer,1,156,3
45,player,2,343,1
45,player,2,71,3
45,player,2,165,3
45,player,2,153,2
45,dealer,2,181,2
45,dealer,2,87,3
45,player,3,91,2
45,player,3,159,1
45,dealer,3,45,3
45,dealer,3,40,3
45,player,3,91,2
45,player,3,34,3
45,dealer,3,86,2
45,dealer,3,158,1
45,player,3,52,3
45,player,3,43,3
45,dealer,3,37,3
45,player,3,54,3
45,dealer,3,41,3
45,dealer,3,69,2
45,dealer,4,329,2
45,dealer,4,333,1
45,dealer,4,338,3
46,dealer,1,327,1
46,player,1,305,2
46,player,1,196,3
46,dealer,1,172,3
46,player,2,90,3
46,player,2,154,2
46,dealer,2,85,3
46,player,2,180,3
46,player,2,339,1
46,dealer,2,152,2
46,dealer,3,184,1
46,dealer,3,49,3
46,dealer,3,84,2
46,player,3,156,1
46,dealer,3,40,3
46,dealer,3,83,2
46,player,3,83,2
46,player,3,46,3
46,dealer,3,40,3
46,player,3,45,3
46,player,3,40,3
46,player,3,69,2
46,player,3,43,3
46,dealer,3,38,3
46,dealer,4,315,2
46,dealer,4,339,3
46,dealer,4,346,1
47,dealer,1,175,3
47,player,1,297,2
47,dealer,1,349,1
47,player,1,179,3
47,player,2,165,3
47,dealer,2,201,2
47,player,2,316,1
47,dealer,2,82,3
47,player,2,168,2
47,player,2,68,3
47,dealer,3,50,3
47,dealer,3,148,1
47,player,3,33,3
47,player,3,173,1
47,dealer,3,94,2
47,dealer,3,46,3
47,player,3,48,3
47,dealer,3,38,3
47,player,3,102,2
47,player,3,47,3
47,player,3,68,2
47,dealer,3,44,3
47,dealer,3,68,2
47,player,3,41,3
47,dealer,4,352,1
