eval_i,winner,strategy,total,rounds
1,player,1,355,2
1,dealer,1,333,1
1,player,1,156,3
1,dealer,1,156,3
1,player,2,178,3
1,player,2,172,2
1,player,2,336,1
1,dealer,2,84,3
1,dealer,2,157,2
1,player,2,73,3
1,dealer,3,181,1
1,player,3,83,2
1,player,3,182,1
1,dealer,3,82,2
1,dealer,3,42,3
1,player,3,84,2
1,player,3,40,3
1,player,3,36,3
1,player,3,46,3
1,dealer,3,42,3
1,dealer,3,34,3
1,dealer,3,82,2
1,player,3,36,3
1,dealer,3,30,3
1,dealer,4,336,2
1,dealer,4,342,3
1,dealer,4,322,1
2,player,1,312,2
2,dealer,1,350,1
2,dealer,1,166,3
2,player,1,172,3
2,dealer,2,157,2
2,player,2,150,3
2,player,2,171,2
2,player,2,350,1
2,dealer,2,91,3
2,player,2,81,3
2,dealer,3,86,2
2,dealer,3,43,3
2,dealer,3,162,1
2,player,3,51,3
2,dealer,3,49,3
2,player,3,169,1
2,player,3,70,2
2,dealer,3,39,3
2,player,3,83,2
2,dealer,3,75,2
2,player,3,53,3
2,player,3,47,3
2,player,3,33,3
2,dealer,3,40,3
2,dealer,4,317,2
2,dealer,4,348,1
2,dealer,4,335,3
3,dealer,1,190,3
3,player,1,168,3
3,dealer,1,329,1
3,player,1,313,2
3,dealer,2,157,2
3,player,2,349,1
3,player,2,94,3
3,player,2,168,2
3,player,2,145,3
3,dealer,2,87,3
3,dealer,3,46,3
3,dealer,3,159,1
3,player,3,167,1
3,player,3,37,3
3,player,3,91,2
3,dealer,3,89,2
3,player,3,86,2
3,dealer,3,78,2
3,player,3,49,3
3,dealer,3,51,3
3,dealer,3,40,3
3,player,3,40,3
3,dealer,3,30,3
3,player,3,37,3
3,dealer,4,325,2
3,dealer,4,326,1
3,dealer,4,349,3
4,player,1,173,3
4,dealer,1,349,1
4,player,1,316,2
4,dealer,1,162,3
4,player,2,78,3
4,dealer,2,77,3
4,player,2,329,1
4,player,2,176,2
4,dealer,2,180,2
4,player,2,160,3
4,player,3,36,3
4,player,3,82,2
4,dealer,3,83,2
4,dealer,3,42,3
4,dealer,3,82,2
4,dealer,3,181,1
4,player,3,46,3
4,player,3,69,2
4,dealer,3,45,3
4,player,3,42,3
4,dealer,3,41,3
4,player,3,59,3
4,player,3,148,1
4,dealer,3,44,3
4,dealer,4,331,2
4,dealer,4,321,1
4,dealer,4,348,3
5,dealer,1,320,1
5,player,1,182,3
5,player,1,339,2
5,dealer,1,159,3
5,player,2,151,2
5,player,2,85,3
5,player,2,362,1
5,player,2,164,3
5,dealer,2,77,3
5,dealer,2,161,2
5,dealer,3,77,2
5,dealer,3,176,1
5,dealer,3,82,2
5,player,3,92,2
5,dealer,3,33,3
5,player,3,45,3
5,player,3,176,1
5,player,3,71,2
5,player,3,39,3
5,dealer,3,42,3
5,player,3,41,3
5,dealer,3,49,3
5,dealer,3,36,3
5,player,3,41,3
5,dealer,4,329,1
5,dealer,4,335,3
5,dealer,4,336,2
6,player,1,162,3
6,dealer,1,312,1
6,player,1,371,2
6,dealer,1,155,3
6,player,2,349,1
6,player,2,85,3
6,player,2,140,2
6,dealer,2,84,3
6,player,2,171,3
6,dealer,2,171,2
6,dealer,3,70,2
6,dealer,3,170,1
6,player,3,177,1
6,dealer,3,99,2
6,player,3,42,3
6,player,3,84,2
6,player,3,45,3
6,dealer,3,54,3
6,dealer,3,34,3
6,dealer,3,31,3
6,player,3,36,3
6,player,3,38,3
6,player,3,72,2
6,dealer,3,48,3
6,dealer,4,340,2
6,dealer,4,340,3
6,dealer,4,320,1
7,dealer,1,357,1
7,player,1,308,2
7,dealer,1,169,3
7,player,1,166,3
7,dealer,2,152,2
7,player,2,162,2
7,player,2,330,1
7,player,2,84,3
7,player,2,192,3
7,dealer,2,80,3
7,dealer,3,86,2
7,dealer,3,169,1
7,player,3,173,1
7,dealer,3,87,2
7,player,3,41,3
7,player,3,44,3
7,dealer,3,42,3
7,dealer,3,45,3
7,dealer,3,59,3
7,player,3,40,3
7,player,3,69,2
7,player,3,72,2
7,player,3,39,3
7,dealer,3,34,3
7,dealer,4,350,3
7,dealer,4,333,1
7,dealer,4,317,2
8,player,1,323,2
8,dealer,1,171,3
8,dealer,1,345,1
8,player,1,161,3
8,player,2,86,3
8,dealer,2,78,3
8,dealer,2,170,2
8,player,2,319,1
8,player,2,161,3
8,player,2,186,2
8,player,3,72,2
8,player,3,86,2
8,dealer,3,31,3
8,dealer,3,77,2
8,dealer,3,80,2
8,player,3,172,1
8,dealer,3,47,3
8,player,3,40,3
8,player,3,37,3
8,dealer,3,53,3
8,player,3,44,3
8,dealer,3,173,1
8,dealer,3,48,3
8,player,3,40,3
8,dealer,4,306,1
8,dealer,4,360,3
8,dealer,4,334,2
9,player,1,350,2
9,dealer,1,313,1
9,dealer,1,175,3
9,player,1,162,3
9,player,2,332,1
9,player,2,183,2
9,dealer,2,162,2
9,player,2,170,3
9,dealer,2,86,3
9,player,2,67,3
9,player,3,81,2
9,player,3,168,1
9,player,3,82,2
9,player,3,48,3
9,dealer,3,88,2
9,dealer,3,159,1
9,player,3,45,3
9,dealer,3,40,3
9,dealer,3,92,2
9,player,3,41,3
9,dealer,3,32,3
9,dealer,3,49,3
9,player,3,43,3
9,dealer,3,32,3
9,dealer,4,342,3
9,dealer,4,358,1
9,dealer,4,300,2
10,player,1,329,2
10,player,1,147,3
10,dealer,1,166,3
10,dealer,1,358,1
10,dealer,2,85,3
10,dealer,2,165,2
10,player,2,166,3
10,player,2,356,1
10,player,2,159,2
10,player,2,69,3
10,player,3,73,2
10,dealer,3,45,3
10,dealer,3,48,3
10,player,3,167,1
10,dealer,3,176,1
10,dealer,3,46,3
10,player,3,44,3
10,dealer,3,95,2
10,player,3,38,3
10,player,3,77,2
10,dealer,3,66,2
10,dealer,3,39,3
10,player,3,41,3
10,player,3,45,3
10,dealer,4,329,2
10,dealer,4,347,1
10,dealer,4,324,3
11,player,1,296,2
11,dealer,1,351,1
11,player,1,154,3
11,dealer,1,199,3
11,dealer,2,172,2
11,player,2,74,3
11,dealer,2,87,3
11,player,2,327,1
11,player,2,188,2
11,player,2,152,3
11,player,3,165,1
11,player,3,98,2
11,dealer,3,44,3
11,dealer,3,174,1
11,player,3,41,3
11,player,3,97,2
11,dealer,3,79,2
11,dealer,3,42,3
11,dealer,3,83,2
11,player,3,40,3
11,dealer,3,40,3
11,player,3,32,3
11,dealer,3,32,3
11,player,3,33,3
11,dealer,4,315,1
11,dealer,4,321,3
11,dealer,4,364,2
12,dealer,1,310,1
12,player,1,348,2
12,dealer,1,178,3
12,player,1,164,3
12,player,2,338,1
12,player,2,80,3
12,dealer,2,163,2
12,player,2,165,3
12,player,2,174,2
12,dealer,2,80,3
12,player,3,45,3
12,player,3,37,3
12,player,3,162,1
12,dealer,3,168,1
12,player,3,89,2
12,player,3,44,3
12,player,3,77,2
12,dealer,3,83,2
12,dealer,3,45,3
12,dealer,3,87,2
12,dealer,3,41,3
12,dealer,3,36,3
12,dealer,3,34,3
12,player,3,52,3
12,dealer,4,328,2
12,dealer,4,357,1
12,dealer,4,315,3
13,player,1,354,2
13,dealer,1,313,1
13,dealer,1,159,3
13,player,1,174,3
13,player,2,196,2
13,player,2,80,3
13,player,2,161,3
13,player,2,340,1
13,dealer,2,146,2
13,dealer,2,77,3
13,player,3,34,3
13,player,3,103,2
13,player,3,85,2
13,player,3,145,1
13,dealer,3,44,3
13,dealer,3,158,1
13,player,3,45,3
13,dealer,3,87,2
13,player,3,46,3
13,dealer,3,93,2
13,dealer,3,36,3
13,dealer,3,40,3
13,dealer,3,44,3
13,player,3,40,3
13,dealer,4,330,1
13,dealer,4,331,3
13,dealer,4,339,2
14,dealer,1,196,3
14,dealer,1,317,1
14,player,1,328,2
14,player,1,159,3
14,player,2,173,2
14,dealer,2,89,3
14,player,2,146,3
14,player,2,311,1
14,player,2,87,3
14,dealer,2,194,2
14,dealer,3,166,1
14,dealer,3,86,2
14,player,3,54,3
14,player,3,174,1
14,dealer,3,36,3
14,player,3,78,2
14,dealer,3,48,3
14,dealer,3,31,3
14,player,3,82,2
14,dealer,3,84,2
14,player,3,47,3
14,player,3,37,3
14,player,3,39,3
14,dealer,3,38,3
14,dealer,4,343,1
14,dealer,4,319,2
14,dealer,4,338,3
15,player,1,170,3
15,dealer,1,159,3
15,dealer,1,345,1
15,player,1,326,2
15,dealer,2,176,2
15,player,2,356,1
15,dealer,2,82,3
15,player,2,158,3
15,player,2,90,3
15,player,2,138,2
15,dealer,3,57,3
15,player,3,81,2
15,dealer,3,76,2
15,dealer,3,38,3
15,player,3,179,1
15,dealer,3,168,1
15,dealer,3,35,3
15,player,3,92,2
15,player,3,34,3
15,dealer,3,82,2
15,player,3,49,3
15,player,3,40,3
15,dealer,3,36,3
15,player,3,33,3
15,dealer,4,308,1
15,dealer,4,343,3
15,dealer,4,349,2
16,player,1,346,2
16,dealer,1,330,1
16,player,1,158,3
16,dealer,1,166,3
16,dealer,2,84,3
16,player,2,192,2
16,player,2,160,3
16,player,2,325,1
16,dealer,2,162,2
16,player,2,77,3
16,player,3,31,3
16,player,3,64,2
16,dealer,3,45,3
16,player,3,173,1
16,dealer,3,87,2
16,dealer,3,178,1
16,player,3,44,3
16,player,3,67,2
16,dealer,3,44,3
16,dealer,3,49,3
16,dealer,3,79,2
16,player,3,50,3
16,dealer,3,50,3
16,player,3,39,3
16,dealer,4,331,2
16,dealer,4,320,1
16,dealer,4,349,3
17,dealer,1,166,3
17,player,1,342,2
17,dealer,1,350,1
17,player,1,142,3
17,player,2,172,3
17,player,2,175,2
17,player,2,322,1
17,dealer,2,156,2
17,player,2,94,3
17,dealer,2,81,3
17,dealer,3,47,3
17,dealer,3,47,3
17,dealer,3,168,1
17,player,3,52,3
17,dealer,3,43,3
17,player,3,86,2
17,player,3,159,1
17,player,3,77,2
17,player,3,43,3
17,player,3,43,3
17,player,3,41,3
17,dealer,3,74,2
17,dealer,3,40,3
17,dealer,3,80,2
17,dealer,4,355,3
17,dealer,4,318,1
17,dealer,4,327,2
18,player,1,159,3
18,dealer,1,321,1
18,dealer,1,170,3
18,player,1,350,2
18,dealer,2,170,2
18,player,2,352,1
18,player,2,157,2
18,player,2,156,3
18,player,2,85,3
18,dealer,2,80,3
18,player,3,153,1
18,dealer,3,27,3
18,player,3,94,2
18,player,3,49,3
18,dealer,3,171,1
18,dealer,3,88,2
18,dealer,3,48,3
18,dealer,3,83,2
18,dealer,3,42,3
18,player,3,53,3
18,player,3,33,3
18,player,3,81,2
18,dealer,3,41,3
18,player,3,37,3
18,dealer,4,351,1
18,dealer,4,339,3
18,dealer,4,310,2
19,player,1,166,3
19,dealer,1,143,3
19,player,1,343,2
19,dealer,1,348,1
19,dealer,2,88,3
19,player,2,165,3
19,player,2,174,2
19,dealer,2,173,2
19,player,2,322,1
19,player,2,78,3
19,dealer,3,36,3
19,player,3,50,3
19,dealer,3,36,3
19,player,3,89,2
19,dealer,3,70,2
19,player,3,36,3
19,player,3,46,3
19,dealer,3,49,3
19,player,3,40,3
19,dealer,3,181,1
19,player,3,172,1
19,dealer,3,83,2
19,player,3,71,2
19,dealer,3,41,3
19,dealer,4,354,3
19,dealer,4,333,2
19,dealer,4,313,1
20,player,1,324,2
20,dealer,1,320,1
20,dealer,1,179,3
20,player,1,177,3
20,player,2,164,3
20,player,2,100,3
20,player,2,310,1
20,dealer,2,87,3
20,dealer,2,158,2
20,player,2,181,2
20,dealer,3,184,1
20,player,3,44,3
20,dealer,3,44,3
20,player,3,43,3
20,dealer,3,35,3
20,player,3,88,2
20,player,3,150,1
20,player,3,43,3
20,dealer,3,84,2
20,player,3,74,2
20,player,3,40,3
20,dealer,3,39,3
20,dealer,3,85,2
20,dealer,3,47,3
20,dealer,4,329,2
20,dealer,4,347,1
20,dealer,4,324,3
21,dealer,1,338,1
21,player,1,174,3
21,player,1,314,2
21,dealer,1,174,3
21,player,2,317,1
21,dealer,2,180,2
21,player,2,85,3
21,player,2,172,3
21,player,2,161,2
21,dealer,2,85,3
21,player,3,48,3
21,player,3,82,2
21,player,3,80,2
21,dealer,3,149,1
21,player,3,162,1
21,dealer,3,106,2
21,dealer,3,26,3
21,dealer,3,92,2
21,player,3,40,3
21,dealer,3,40,3
21,player,3,47,3
21,dealer,3,45,3
21,player,3,44,3
21,dealer,3,39,3
21,dealer,4,352,1
21,dealer,4,310,3
21,dealer,4,338,2
22,dealer,1,355,1
22,player,1,313,2
22,dealer,1,156,3
22,player,1,176,3
22,player,2,169,2
22,player,2,75,3
22,player,2,335,1
22,dealer,2,77,3
22,dealer,2,159,2
22,player,2,185,3
22,dealer,3,42,3
22,dealer,3,47,3
22,dealer,3,45,3
22,dealer,3,59,2
22,player,3,40,3
22,dealer,3,89,2
22,player,3,105,2
22,dealer,3,45,3
22,dealer,3,167,1
22,player,3,163,1
22,player,3,40,3
22,player,3,72,2
22,player,3,44,3
22,player,3,42,3
22,dealer,4,356,1
22,dealer,4,336,2
22,dealer,4,308,3
23,dealer,1,164,3
23,dealer,1,319,1
23,player,1,180,3
23,player,1,337,2
23,player,2,346,1
23,player,2,81,3
23,dealer,2,68,3
23,player,2,174,2
23,player,2,159,3
23,dealer,2,172,2
23,player,3,167,1
23,dealer,3,170,1
23,dealer,3,42,3
23,player,3,90,2
23,player,3,84,2
23,dealer,3,33,3
23,dealer,3,89,2
23,dealer,3,44,3
23,player,3,42,3
23,dealer,3,46,3
23,player,3,39,3
23,dealer,3,84,2
23,player,3,35,3
23,player,3,35,3
23,dealer,4,306,3
23,dealer,4,357,1
23,dealer,4,337,2
24,player,1,332,2
24,dealer,1,174,3
24,dealer,1,330,1
24,player,1,164,3
24,player,2,172,3
24,dealer,2,158,2
24,player,2,361,1
24,player,2,149,2
24,dealer,2,92,3
24,player,2,68,3
24,dealer,3,75,2
24,dealer,3,95,2
24,dealer,3,151,1
24,player,3,91,2
24,dealer,3,40,3
24,player,3,154,1
24,player,3,44,3
24,dealer,3,31,3
24,dealer,3,38,3
24,dealer,3,46,3
24,player,3,48,3
24,player,3,38,3
24,player,3,104,2
24,player,3,45,3
24,dealer,4,344,2
24,dealer,4,337,1
24,dealer,4,319,3
25,player,1,165,3
25,dealer,1,318,1
25,dealer,1,155,3
25,player,1,362,2
25,player,2,192,2
25,player,2,327,1
25,player,2,89,3
25,dealer,2,168,2
25,dealer,2,68,3
25,player,2,156,3
25,dealer,3,41,3
25,dealer,3,93,2
25,dealer,3,159,1
25,player,3,92,2
25,player,3,30,3
25,dealer,3,77,2
25,player,3,41,3
25,dealer,3,43,3
25,player,3,165,1
25,dealer,3,47,3
25,player,3,51,3
25,dealer,3,47,3
25,player,3,47,3
25,player,3,67,2
25,dealer,4,353,1
25,dealer,4,339,3
25,dealer,4,308,2
26,player,1,178,3
26,dealer,1,329,1
26,player,1,349,2
26,dealer,1,144,3
26,player,2,326,1
26,player,2,82,3
26,player,2,127,2
26,player,2,192,3
26,dealer,2,194,2
26,dealer,2,79,3
26,player,3,168,1
26,dealer,3,92,2
26,dealer,3,185,1
26,player,3,40,3
26,dealer,3,82,2
26,dealer,3,36,3
26,dealer,3,35,3
26,player,3,72,2
26,player,3,108,2
26,player,3,46,3
26,dealer,3,35,3
26,dealer,3,40,3
26,player,3,38,3
26,player,3,23,3
26,dealer,4,353,3
26,dealer,4,337,2
26,dealer,4,310,1
27,player,1,345,2
27,dealer,1,176,3
27,player,1,159,3
27,dealer,1,320,1
27,dealer,2,96,3
27,player,2,94,3
27,player,2,161,3
27,player,2,335,1
27,player,2,163,2
27,dealer,2,151,2
27,player,3,170,1
27,dealer,3,37,3
27,dealer,3,44,3
27,dealer,3,173,1
27,dealer,3,77,2
27,player,3,51,3
27,dealer,3,89,2
27,dealer,3,29,3
27,player,3,75,2
27,player,3,89,2
27,player,3,55,3
27,player,3,37,3
27,player,3,45,3
27,dealer,3,29,3
27,dealer,4,331,3
27,dealer,4,323,1
27,dealer,4,346,2
28,player,1,173,3
28,player,1,323,2
28,dealer,1,176,3
28,dealer,1,328,1
28,player,2,81,3
28,player,2,175,3
28,player,2,347,1
28,dealer,2,71,3
28,dealer,2,170,2
28,player,2,156,2
28,dealer,3,149,1
28,player,3,88,2
28,dealer,3,46,3
28,player,3,169,1
28,player,3,64,3
28,dealer,3,81,2
28,player,3,36,3
28,dealer,3,88,2
28,dealer,3,37,3
28,player,3,47,3
28,player,3,75,2
28,dealer,3,29,3
28,dealer,3,48,3
28,player,3,43,3
28,dealer,4,348,2
28,dealer,4,336,3
28,dealer,4,316,1
29,player,1,189,3
29,dealer,1,140,3
29,player,1,353,2
29,dealer,1,318,1
29,player,2,341,1
29,dealer,2,89,3
29,player,2,138,3
29,player,2,167,2
29,dealer,2,166,2
29,player,2,99,3
29,dealer,3,42,3
29,dealer,3,99,2
29,dealer,3,175,1
29,player,3,178,1
29,player,3,33,3
29,dealer,3,89,2
29,player,3,38,3
29,player,3,83,2
29,player,3,32,3
29,player,3,91,2
29,dealer,3,33,3
29,player,3,39,3
29,dealer,3,31,3
29,dealer,3,37,3
29,dealer,4,334,1
29,dealer,4,313,3
29,dealer,4,353,2
30,player,1,336,2
30,dealer,1,176,3
30,dealer,1,345,1
30,player,1,143,3
30,player,2,365,1
30,dealer,2,64,3
30,dealer,2,164,2
30,player,2,144,3
30,player,2,190,2
30,player,2,73,3
30,player,3,87,2
30,dealer,3,45,3
30,dealer,3,41,3
30,player,3,176,1
30,dealer,3,151,1
30,dealer,3,80,2
30,dealer,3,64,2
30,player,3,85,2
30,player,3,60,3
30,player,3,40,3
30,player,3,36,3
30,dealer,3,47,3
30,player,3,41,3
30,dealer,3,47,3
30,dealer,4,326,2
30,dealer,4,377,3
30,dealer,4,297,1
31,dealer,1,165,3
31,player,1,180,3
31,player,1,312,2
31,dealer,1,343,1
31,player,2,332,1
31,player,2,185,2
31,player,2,74,3
31,dealer,2,186,2
31,player,2,150,3
31,dealer,2,73,3
31,player,3,46,3
31,dealer,3,35,3
31,player,3,183,1
31,player,3,93,2
31,dealer,3,151,1
31,dealer,3,85,2
31,dealer,3,45,3
31,player,3,83,2
31,dealer,3,39,3
31,player,3,45,3
31,dealer,3,72,2
31,dealer,3,37,3
31,player,3,39,3
31,player,3,47,3
31,dealer,4,316,2
31,dealer,4,334,3
31,dealer,4,350,1
32,player,1,332,2
32,dealer,1,172,3
32,dealer,1,330,1
32,player,1,166,3
32,player,2,349,1
32,player,2,92,3
32,dealer,2,92,3
32,dealer,2,159,2
32,player,2,156,2
32,player,2,152,3
32,dealer,3,95,2
32,dealer,3,46,3
32,dealer,3,42,3
32,player,3,183,1
32,dealer,3,40,3
32,player,3,86,2
32,dealer,3,144,1
32,dealer,3,34,3
32,player,3,96,2
32,dealer,3,70,2
32,player,3,45,3
32,player,3,38,3
32,player,3,45,3
32,player,3,36,3
32,dealer,4,328,3
32,dealer,4,325,2
32,dealer,4,347,1
33,player,1,313,2
33,dealer,1,328,1
33,dealer,1,173,3
33,player,1,186,3
33,player,2,186,3
33,dealer,2,166,2
33,player,2,311,1
33,dealer,2,82,3
33,player,2,172,2
33,player,2,83,3
33,player,3,38,3
33,dealer,3,39,3
33,dealer,3,87,2
33,dealer,3,39,3
33,dealer,3,154,1
33,player,3,38,3
33,player,3,93,2
33,player,3,157,1
33,dealer,3,88,2
33,player,3,36,3
33,dealer,3,46,3
33,dealer,3,41,3
33,player,3,98,2
33,player,3,46,3
33,dealer,4,340,1
33,dealer,4,342,2
33,dealer,4,318,3
34,dealer,1,171,3
34,dealer,1,346,1
34,player,1,334,2
34,player,1,149,3
34,player,2,347,1
34,player,2,144,2
34,player,2,153,3
34,dealer,2,83,3
34,player,2,91,3
34,dealer,2,182,2
34,player,3,172,1
34,dealer,3,160,1
34,dealer,3,73,2
34,player,3,75,2
34,player,3,44,3
34,dealer,3,102,2
34,dealer,3,43,3
34,dealer,3,47,3
34,player,3,32,3
34,player,3,43,3
34,player,3,90,2
34,player,3,45,3
34,dealer,3,33,3
34,dealer,3,41,3
34,dealer,4,322,3
34,dealer,4,352,2
34,dealer,4,326,1
35,player,1,353,2
35,dealer,1,168,3
35,player,1,171,3
35,dealer,1,308,1
35,dealer,2,163,2
35,player,2,154,3
35,player,2,168,2
35,player,2,342,1
35,dealer,2,86,3
35,player,2,87,3
35,dealer,3,36,3
35,player,3,70,2
35,dealer,3,153,1
35,player,3,45,3
35,dealer,3,49,3
35,dealer,3,98,2
35,player,3,148,1
35,player,3,92,2
35,player,3,54,3
35,player,3,44,3
35,dealer,3,91,2
35,dealer,3,37,3
35,dealer,3,36,3
35,player,3,47,3
35,dealer,4,334,3
35,dealer,4,316,1
35,dealer,4,350,2
36,dealer,1,360,1
36,dealer,1,163,3
36,player,1,306,2
36,player,1,171,3
36,player,2,176,3
36,player,2,322,1
36,dealer,2,175,2
36,dealer,2,90,3
36,player,2,145,2
36,player,2,92,3
36,dealer,3,40,3
36,dealer,3,41,3
36,dealer,3,44,3
36,player,3,171,1
36,player,3,86,2
36,player,3,42,3
36,player,3,49,3
36,player,3,83,2
36,dealer,3,76,2
36,dealer,3,47,3
36,dealer,3,153,1
36,player,3,48,3
36,dealer,3,86,2
36,player,3,34,3
36,dealer,4,316,2
36,dealer,4,346,1
36,dealer,4,338,3
37,player,1,310,2
37,player,1,168,3
37,dealer,1,172,3
37,dealer,1,350,1
37,player,2,153,3
37,player,2,330,1
37,dealer,2,185,2
37,dealer,2,82,3
37,player,2,82,3
37,player,2,168,2
37,dealer,3,84,2
37,dealer,3,42,3
37,player,3,36,3
37,dealer,3,184,1
37,dealer,3,77,2
37,player,3,83,2
37,player,3,167,1
37,dealer,3,34,3
37,player,3,87,2
37,player,3,32,3
37,dealer,3,39,3
37,player,3,38,3
37,player,3,50,3
37,dealer,3,47,3
37,dealer,4,347,3
37,dealer,4,313,2
37,dealer,4,340,1
38,player,1,319,2
38,dealer,1,355,1
38,player,1,163,3
38,dealer,1,163,3
38,player,2,310,1
38,dealer,2,193,2
38,player,2,162,2
38,player,2,92,3
38,player,2,156,3
38,dealer,2,87,3
38,dealer,3,174,1
38,dealer,3,88,2
38,dealer,3,48,3
38,dealer,3,37,3
38,dealer,3,45,3
38,player,3,83,2
38,dealer,3,77,2
38,player,3,82,2
38,player,3,161,1
38,player,3,38,3
38,dealer,3,44,3
38,player,3,50,3
38,player,3,37,3
38,player,3,36,3
38,dealer,4,352,3
38,dealer,4,316,1
38,dealer,4,332,2
39,player,1,334,2
39,player,1,174,3
39,dealer,1,163,3
39,dealer,1,329,1
39,player,2,325,1
39,player,2,172,3
39,dealer,2,176,2
39,dealer,2,98,3
39,player,2,147,2
39,player,2,82,3
39,dealer,3,152,1
39,player,3,154,1
39,dealer,3,89,2
39,dealer,3,38,3
39,dealer,3,40,3
39,dealer,3,39,3
39,player,3,96,2
39,dealer,3,82,2
39,player,3,97,2
39,player,3,44,3
39,player,3,39,3
39,player,3,51,3
39,dealer,3,44,3
39,player,3,35,3
39,dealer,4,343,1
39,dealer,4,325,2
39,dealer,4,332,3
40,dealer,1,334,1
40,dealer,1,159,3
40,player,1,340,2
40,player,1,167,3
40,dealer,2,165,2
40,player,2,341,1
40,player,2,89,3
40,player,2,164,2
40,player,2,165,3
40,dealer,2,76,3
40,dealer,3,181,1
40,dealer,3,80,2
40,dealer,3,60,3
40,dealer,3,45,3
40,player,3,71,2
40,player,3,80,2
40,player,3,176,1
40,player,3,38,3
40,player,3,42,3
40,dealer,3,74,2
40,player,3,41,3
40,dealer,3,43,3
40,dealer,3,43,3
40,player,3,26,3
40,dealer,4,342,2
40,dealer,4,328,3
40,dealer,4,330,1
41,dealer,1,168,3
41,player,1,167,3
41,dealer,1,328,1
41,player,1,337,2
41,player,2,176,3
41,dealer,2,165,2
41,player,2,351,1
41,dealer,2,75,3
41,player,2,157,2
41,player,2,76,3
41,dealer,3,158,1
41,player,3,49,3
41,player,3,158,1
41,dealer,3,49,3
41,player,3,77,2
41,player,3,46,3
41,player,3,89,2
41,player,3,42,3
41,dealer,3,71,2
41,dealer,3,78,2
41,dealer,3,40,3
41,player,3,45,3
41,dealer,3,44,3
41,dealer,3,54,3
41,dealer,4,347,2
41,dealer,4,326,1
41,dealer,4,327,3
42,dealer,1,153,3
42,dealer,1,349,1
42,player,1,169,3
42,player,1,329,2
42,dealer,2,85,3
42,player,2,331,1
42,player,2,175,2
42,player,2,169,3
42,dealer,2,159,2
42,player,2,81,3
42,dealer,3,40,3
42,player,3,65,2
42,dealer,3,183,1
42,player,3,179,1
42,player,3,69,2
42,player,3,47,3
42,dealer,3,36,3
42,dealer,3,44,3
42,player,3,43,3
42,player,3,39,3
42,dealer,3,51,3
42,dealer,3,89,2
42,dealer,3,64,2
42,player,3,51,3
42,dealer,4,304,2
42,dealer,4,330,3
42,dealer,4,366,1
43,dealer,1,179,3
43,player,1,322,2
43,dealer,1,353,1
43,player,1,146,3
43,player,2,335,1
43,player,2,172,3
43,dealer,2,87,3
43,dealer,2,170,2
43,player,2,157,2
43,player,2,79,3
43,dealer,3,37,3
43,player,3,76,2
43,dealer,3,178,1
43,dealer,3,52,3
43,player,3,93,2
43,player,3,37,3
43,player,3,163,1
43,player,3,37,3
43,dealer,3,92,2
43,dealer,3,86,2
43,player,3,46,3
43,player,3,39,3
43,dealer,3,37,3
43,dealer,3,27,3
43,dealer,4,323,3
43,dealer,4,320,2
43,dealer,4,357,1
44,dealer,1,297,1
44,player,1,362,2
44,dealer,1,164,3
44,player,1,177,3
44,player,2,338,1
44,player,2,179,2
44,dealer,2,161,2
44,player,2,175,3
44,dealer,2,70,3
44,player,2,77,3
44,player,3,37,3
44,player,3,33,3
44,player,3,168,1
44,dealer,3,188,1
44,player,3,79,2
44,dealer,3,77,2
44,player,3,78,2
44,dealer,3,89,2
44,player,3,41,3
44,dealer,3,42,3
44,dealer,3,34,3
44,player,3,44,3
44,dealer,3,43,3
44,dealer,3,47,3
44,dealer,4,315,1
44,dealer,4,349,3
44,dealer,4,336,2
45,dealer,1,329,1
45,player,1,322,2
45,dealer,1,176,3
45,player,1,173,3
45,player,2,332,1
45,player,2,179,3
45,player,2,150,2
45,player,2,89,3
45,dealer,2,86,3
45,dealer,2,164,2
45,dealer,3,50,3
45,player,3,72,2
45,player,3,159,1
45,dealer,3,172,1
45,dealer,3,93,2
45,player,3,81,2
45,player,3,43,3
45,dealer,3,84,2
45,player,3,32,3
45,dealer,3,36,3
45,player,3,37,3
45,player,3,47,3
45,dealer,3,52,3
45,dealer,3,42,3
45,dealer,4,332,1
45,dealer,4,333,3
45,dealer,4,335,2
46,dealer,1,169,3
46,player,1,330,2
46,dealer,1,327,1
46,player,1,174,3
46,player,2,157,2
46,dealer,2,181,2
46,dealer,2,69,3
46,player,2,326,1
46,player,2,174,3
46,player,2,93,3
46,player,3,71,2
46,dealer,3,166,1
46,player,3,162,1
46,dealer,3,84,2
46,player,3,87,2
46,dealer,3,97,2
46,dealer,3,36,3
46,dealer,3,50,3
46,player,3,40,3
46,player,3,42,3
46,player,3,50,3
46,dealer,3,31,3
46,player,3,46,3
46,dealer,3,38,3
46,dealer,4,350,2
46,dealer,4,344,3
46,dealer,4,306,1
47,dealer,1,340,1
47,dealer,1,152,3
47,player,1,309,2
47,player,1,199,3
47,player,2,90,3
47,player,2,160,3
47,player,2,347,1
47,player,2,172,2
47,dealer,2,88,3
47,dealer,2,143,2
47,dealer,3,49,3
47,dealer,3,154,1
47,player,3,42,3
47,player,3,188,1
47,dealer,3,79,2
47,dealer,3,38,3
47,dealer,3,35,3
47,player,3,82,2
47,player,3,84,2
47,dealer,3,85,2
47,player,3,42,3
47,player,3,34,3
47,dealer,3,41,3
47,player,3,47,3
47,dealer,4,336,3
